signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,announcement_date,reject_reason
2023-12-29,2024-01-02,600348,HARVEST,6.0,6.42,56.05,1,tushare_pit_v1,63.46,44.94,harvest,cyclical,core_resource,2023-12-29,
2023-12-29,2024-01-02,600893,REJECT,10.94,11.09,39.99,1,tushare_pit_v1,34.08,48.85,reject,compounder,core_military,2023-12-29,debt wall coverage fails survival tripwire
2024-01-31,2024-02-01,600328,REJECT,6.42,12.74,62.47,1,tushare_pit_v1,65.63,57.72,reject,cyclical,core_resource,2024-01-31,
2024-01-31,2024-02-01,600348,HARVEST,6.0,6.42,55.13,1,tushare_pit_v1,63.46,42.64,harvest,cyclical,core_resource,2024-01-31,
2024-01-31,2024-02-01,600893,REJECT,10.94,11.09,39.99,1,tushare_pit_v1,34.08,48.85,reject,compounder,core_military,2024-01-31,debt wall coverage fails survival tripwire
2024-02-29,2024-03-01,600328,REJECT,6.42,12.74,63.23,1,tushare_pit_v1,65.63,59.64,reject,cyclical,core_resource,2024-02-29,
2024-02-29,2024-03-01,600348,HARVEST,6.0,6.42,55.57,1,tushare_pit_v1,63.46,43.74,harvest,cyclical,core_resource,2024-02-29,
2024-02-29,2024-03-01,600893,REJECT,10.94,11.09,39.99,1,tushare_pit_v1,34.08,48.85,reject,compounder,core_military,2024-02-29,debt wall coverage fails survival tripwire
2024-03-29,2024-04-01,600328,REJECT,6.42,12.74,62.7,1,tushare_pit_v1,65.63,58.31,reject,cyclical,core_resource,2024-03-29,
2024-03-29,2024-04-01,600348,HARVEST,6.0,6.42,55.57,1,tushare_pit_v1,63.46,43.74,harvest,cyclical,core_resource,2024-03-29,
2024-03-29,2024-04-01,600893,REJECT,10.94,11.09,39.99,1,tushare_pit_v1,34.08,48.85,reject,compounder,core_military,2024-03-29,debt wall coverage fails survival tripwire
2024-04-30,2024-05-06,600328,REJECT,6.81,11.3,64.93,1,tushare_pit_v1,61.88,69.51,reject,cyclical,core_resource,2024-04-30,
2024-04-30,2024-05-06,600348,REJECT,6.65,6.64,52.28,1,tushare_pit_v1,54.71,48.64,reject,cyclical,core_resource,2024-04-30,
2024-04-30,2024-05-06,600893,REJECT,11.1,13.08,40.19,1,tushare_pit_v1,34.08,49.35,reject,compounder,core_military,2024-04-30,debt wall coverage fails survival tripwire
2024-05-31,2024-06-03,600328,REJECT,7.04,11.69,62.86,1,tushare_pit_v1,61.88,64.34,reject,cyclical,core_resource,2024-05-31,
2024-05-31,2024-06-03,600348,REJECT,6.65,6.64,48.93,1,tushare_pit_v1,53.66,41.84,reject,compounder,core_resource,2024-05-31,
2024-05-31,2024-06-03,600893,REJECT,11.1,13.08,40.19,1,tushare_pit_v1,34.08,49.35,reject,compounder,core_military,2024-05-31,debt wall coverage fails survival tripwire
2024-06-28,2024-07-01,600328,REJECT,7.04,11.69,65.73,1,tushare_pit_v1,66.88,64.01,reject,cyclical,core_resource,2024-06-28,
2024-06-28,2024-07-01,600348,REJECT,6.65,6.64,47.87,1,tushare_pit_v1,48.46,46.99,reject,cyclical,core_resource,2024-06-28,
2024-06-28,2024-07-01,600893,REJECT,11.15,13.13,40.19,1,tushare_pit_v1,34.08,49.35,reject,compounder,core_military,2024-06-28,debt wall coverage fails survival tripwire
2024-07-31,2024-08-01,600328,REJECT,6.81,11.69,61.78,1,tushare_pit_v1,60.63,63.51,reject,cyclical,core_resource,2024-07-31,
2024-07-31,2024-08-01,600348,REJECT,7.28,7.27,59.77,1,tushare_pit_v1,64.71,52.36,reject,cyclical,core_resource,2024-07-31,
2024-07-31,2024-08-01,600893,REJECT,11.15,13.13,39.27,1,tushare_pit_v1,34.08,47.05,reject,compounder,core_military,2024-07-31,debt wall coverage fails survival tripwire
2024-08-30,2024-09-02,600328,REJECT,6.81,11.69,62.15,1,tushare_pit_v1,60.63,64.44,reject,cyclical,core_resource,2024-08-30,
2024-08-30,2024-09-02,600348,REJECT,7.04,7.27,56.98,1,tushare_pit_v1,60.96,51.01,reject,cyclical,core_resource,2024-08-30,
2024-08-30,2024-09-02,600893,REJECT,11.15,13.13,39.59,1,tushare_pit_v1,34.08,47.85,reject,compounder,core_military,2024-08-30,debt wall coverage fails survival tripwire
2024-09-30,2024-10-08,600328,REJECT,6.81,11.69,58.75,1,tushare_pit_v1,55.63,63.42,reject,cyclical,core_resource,2024-09-30,
2024-09-30,2024-10-08,600348,REJECT,7.04,7.27,52.85,1,tushare_pit_v1,55.96,48.19,reject,cyclical,core_resource,2024-09-30,
2024-09-30,2024-10-08,600893,REJECT,11.16,13.13,39.27,1,tushare_pit_v1,34.08,47.05,reject,compounder,core_military,2024-09-30,debt wall coverage fails survival tripwire
2024-10-31,2024-11-01,600328,REJECT,6.9,11.69,57.82,1,tushare_pit_v1,54.38,62.99,reject,cyclical,core_resource,2024-10-31,
2024-10-31,2024-11-01,600348,REJECT,7.19,7.27,54.97,1,tushare_pit_v1,60.21,47.1,reject,cyclical,core_resource,2024-10-31,
2024-10-31,2024-11-01,600893,REJECT,11.2,13.13,39.99,1,tushare_pit_v1,34.08,48.85,reject,compounder,core_military,2024-10-31,debt wall coverage fails survival tripwire
2024-11-29,2024-12-02,600328,REJECT,6.9,11.69,57.88,1,tushare_pit_v1,54.38,63.12,reject,cyclical,core_resource,2024-11-29,
2024-11-29,2024-12-02,600348,REJECT,7.19,7.27,54.21,1,tushare_pit_v1,60.21,45.22,reject,cyclical,core_resource,2024-11-29,
2024-11-29,2024-12-02,600893,REJECT,11.2,13.13,39.99,1,tushare_pit_v1,34.08,48.85,reject,compounder,core_military,2024-11-29,debt wall coverage fails survival tripwire
2024-12-31,2024-12-31,600328,REJECT,6.9,11.69,58.84,1,tushare_pit_v1,59.38,58.04,reject,cyclical,core_resource,2024-12-31,
2024-12-31,2024-12-31,600348,REJECT,7.19,7.27,57.25,1,tushare_pit_v1,65.21,45.31,reject,cyclical,core_resource,2024-12-31,
2024-12-31,2024-12-31,600893,REJECT,11.2,13.13,38.67,1,tushare_pit_v1,34.08,45.55,reject,compounder,core_military,2024-12-31,debt wall coverage fails survival tripwire
